Target name,FC,Pvalue,Significance,GeneName,GeneName2,Color
APOL6,-0.022497107,0.827324593,0.082324066,,,#808080
TRA2A,-0.044098847,0.827443864,0.08226146,,,#808080
RGS21,-0.033071621,0.827710416,0.082121579,,,#808080
TPI1,-0.013017767,0.827810332,0.082069157,,,#808080
JTB,0.025255203,0.828110954,0.081911471,,,#808080
RAB1B,-0.024860077,0.828638795,0.081634738,,,#808080
PIM1,-0.028606725,0.828830175,0.081534446,,,#808080
USP17L17,-0.078167649,0.828900292,0.081497708,,,#808080
OR9A2,-0.03950075,0.82898419,0.081453752,,,#808080
TMPRSS11D,0.001064484,0.829052935,0.081417739,,,#808080
SOCS1,-0.030180268,0.829139726,0.081372277,,,#808080
RNF11,0.014487069,0.829318928,0.081278422,,,#808080
ACAA1,0.055010621,0.829354558,0.081259764,,,#808080
TAF7,0.019759026,0.829498732,0.081184273,,,#808080
SNX15,-0.032749254,0.829521254,0.081172482,,,#808080
RMDN2,0.021687025,0.829522402,0.081171881,,,#808080
ABT1,0.015499255,0.829758252,0.08104842,,,#808080
TUBB6,-0.103834813,0.829766797,0.081043947,,,#808080
SLC16A1,0.013419656,0.829996939,0.080923509,,,#808080
KLHL24,0.01134948,0.830007948,0.080917749,,,#808080
ANTXR1,-0.026742751,0.830051931,0.080894736,,,#808080
SRRM2,0.014078803,0.830216553,0.080808612,,,#808080
RPL11,-0.009234043,0.830299829,0.080765052,,,#808080
OR8H2,0.017908345,0.830449864,0.080686582,,,#808080
MUC5B,-0.023951642,0.830489219,0.080666001,,,#808080
USP17L15,0.020541611,0.830584888,0.080615975,,,#808080
FBL,-0.024030285,0.830599491,0.080608339,,,#808080
MFAP3L,0.008744592,0.830850058,0.080477346,,,#808080
CDH2,-0.028968311,0.830876778,0.080463379,,,#808080
PRELID1,-0.020125717,0.830962751,0.080418444,,,#808080
DELE1,-0.029875546,0.831066296,0.08036433,,,#808080
CHSY1,-0.034817567,0.831256868,0.080264753,,,#808080
KLHL31,0.009001776,0.831303934,0.080240164,,,#808080
FBLN5,0.040234352,0.83134358,0.080219452,,,#808080
TIMP3,0.010033174,0.831376131,0.080202448,,,#808080
RACK1,-0.014474817,0.832041258,0.079855138,,,#808080
CKB,0.0167358,0.832126838,0.079810471,,,#808080
SLX4IP,-0.015524945,0.832413551,0.079660859,,,#808080
MCRIP2,0.010135829,0.833253755,0.079222721,,,#808080
SEPTIN7,-0.032006189,0.833351601,0.079171726,,,#808080
PLEKHA7,0.013545097,0.833534707,0.079076312,,,#808080
U2AF1L4,-0.017329339,0.833613763,0.079035124,,,#808080
BLMH,0.006450116,0.833745617,0.078966436,,,#808080
CYBA,0.012258931,0.83375817,0.078959898,,,#808080
TPD52L3,0.00523505,0.83412157,0.078770648,,,#808080
TMSB4Y,0.016941584,0.834131574,0.078765439,,,#808080
ALDH4A1,0.036313185,0.834315922,0.078669469,,,#808080
SPIN2A,-0.033012089,0.834706922,0.078465985,,,#808080
ZNF263,2.1514E-05,0.834958293,0.078335217,,,#808080
ETV7,-0.025061828,0.834968074,0.07833013,,,#808080
TACC1,-0.018270164,0.835048512,0.078288293,,,#808080
OR8B12,-0.066255594,0.835396076,0.078107569,,,#808080
ACADM,-0.022477432,0.835529338,0.078038296,,,#808080
OPRK1,0.03195036,0.835540494,0.078032497,,,#808080
ZNF304,-0.045003601,0.835689048,0.077955289,,,#808080
OR52N4,0.011137849,0.835785435,0.077905202,,,#808080
CIITA,-0.061546457,0.836006618,0.077790285,,,#808080
RAB11A,-0.020764334,0.83609537,0.077744181,,,#808080
LEFTY1,0.026618966,0.83625438,0.077661594,,,#808080
GMPPB,-0.037599641,0.836298394,0.077638737,,,#808080
COPS4,-0.02822119,0.836400073,0.077585938,,,#808080
URI1,0.011047491,0.836531459,0.077517722,,,#808080
CHTOP,0.013812513,0.836763682,0.077397178,,,#808080
MICOS10,-0.028526907,0.837125696,0.077209327,,,#808080
MRPS25,0.000809414,0.837561178,0.076983461,,,#808080
GFUS,0.010423822,0.838290023,0.076605703,,,#808080
ZNF598,-0.038131186,0.838472398,0.07651123,,,#808080
PRMT8,-0.029959711,0.838534844,0.076478886,,,#808080
BAMBI,0.033523254,0.839009275,0.076233238,,,#808080
ENTPD6,0.007770829,0.839962907,0.075739892,,,#808080
GSTM1,0.060323518,0.840021057,0.075709827,,,#808080
SNAPC3,0.02853375,0.840105242,0.075666306,,,#808080
ACER2,0.018965361,0.840297564,0.075566896,,,#808080
SLC44A2,-0.019739435,0.840582836,0.075419482,,,#808080
SENP7,-0.004826392,0.840789613,0.075312662,,,#808080
EEF1D,0.025694707,0.84107013,0.07516779,,,#808080
ULK1,0.014772045,0.841177803,0.075112196,,,#808080
CRYBA4,-0.022589856,0.841266483,0.075066414,,,#808080
PPIA,-0.012141509,0.841493905,0.074949025,,,#808080
UCP2,0.010881405,0.841850956,0.07476479,,,#808080
RELCH,-0.042266586,0.841902372,0.074738267,,,#808080
RBPMS,-0.035124127,0.842276192,0.074545475,,,#808080
ARL8A,-0.021253675,0.842488484,0.074436027,,,#808080
NYAP2,-0.01943759,0.842557143,0.074400635,,,#808080
MYADM,-0.026049837,0.84283679,0.074256516,,,#808080
VSIG8,-0.031928917,0.84284238,0.074253635,,,#808080
NFATC1,-0.046621095,0.843402958,0.07396488,,,#808080
FABP4,-0.042961653,0.843581287,0.073873063,,,#808080
VCP,0.010820357,0.843621172,0.073852529,,,#808080
GCNT4,-0.022721611,0.843633308,0.073846282,,,#808080
MIEF1,0.015963703,0.844258311,0.073524655,,,#808080
CCNI,-0.001453146,0.844403244,0.073450107,,,#808080
PRY,-0.034930438,0.844473652,0.073413896,,,#808080
LEKR1,0.009732465,0.844695159,0.073299995,,,#808080
ZNF417,-0.021033949,0.844754512,0.07326948,,,#808080
BRPF1,0.015271004,0.845084392,0.073099919,,,#808080
TBCB,0.02264594,0.845420178,0.072927391,,,#808080
SELENOO,0.003899299,0.845424567,0.072925136,,,#808080
AHDC1,-0.031587234,0.845641767,0.072813575,,,#808080
PRKAR1A,0.006964464,0.84611746,0.072569343,,,#808080
KRCC1,0.012552755,0.8461714,0.072541657,,,#808080
ROCK2,0.011759058,0.846192954,0.072530595,,,#808080
EGFL7,-0.037970546,0.84650372,0.072371129,,,#808080
CNN1,-0.036612398,0.846759448,0.072239949,,,#808080
MARCHF7,-0.027790655,0.847095719,0.072067513,,,#808080
RPS20,0.05947357,0.847368474,0.071927698,,,#808080
FAM209B,0.013907425,0.847487328,0.071866787,,,#808080
SNX19,0.020755212,0.847562072,0.071828486,,,#808080
WDR93,-0.025030027,0.847721645,0.071746728,,,#808080
ANXA11,0.022781545,0.848109135,0.071548259,,,#808080
ATF4,0.055101351,0.848220513,0.071491229,,,#808080
IL1B,-0.021554326,0.848597816,0.07129809,,,#808080
PIGR,-0.013264161,0.849005438,0.071089528,,,#808080
B3GNT3,-0.006241933,0.849364685,0.0709058,,,#808080
SYMPK,-0.010806406,0.849596343,0.070787366,,,#808080
RBL2,0.040780656,0.849727486,0.070720333,,,#808080
GSTM4,-0.001661053,0.850085027,0.070537633,,,#808080
RPL8,-0.020492103,0.850121991,0.070518749,,,#808080
GOLGA3,0.001555177,0.85065068,0.070248747,,,#808080
RNASE10,-0.012878021,0.850707899,0.070219534,,,#808080
PNN,-0.019065124,0.850722624,0.070212017,,,#808080
ERFL,0.025920377,0.850779856,0.070182801,,,#808080
RPL37,0.065408271,0.850810123,0.070167351,,,#808080
ITGA3,-0.019694887,0.850837579,0.070153337,,,#808080
FRG2,0.015502999,0.851024363,0.070058007,,,#808080
KPNB1,0.022062064,0.851032932,0.070053634,,,#808080
GTF3C2,0.020697247,0.851178917,0.069979142,,,#808080
COMMD4,0.012759405,0.851189114,0.069973939,,,#808080
ITGA10,-0.014741888,0.851365985,0.069883705,,,#808080
PKP2,-0.018174874,0.851401524,0.069865577,,,#808080
SUMO3,0.001813982,0.851743261,0.069691294,,,#808080
BSG,-0.013878219,0.851865996,0.069628717,,,#808080
NINJ1,-0.023173708,0.851883117,0.069619989,,,#808080
LELP1,-0.027151859,0.852088429,0.069515332,,,#808080
RPH3AL,-0.061234792,0.852153358,0.06948224,,,#808080
FAAP24,-0.03461637,0.852232318,0.069442001,,,#808080
DCAF12L2,-0.041880869,0.852807659,0.069148908,,,#808080
PBLD,-0.012247715,0.852823027,0.069141082,,,#808080
DNAH17,-0.018163538,0.853136825,0.068981312,,,#808080
ZNF587,-0.027990511,0.853213854,0.068942101,,,#808080
TXNL4B,-0.035686946,0.853227533,0.068935138,,,#808080
SMIM26,-0.048811794,0.853611248,0.068739871,,,#808080
AUP1,0.014718385,0.853646894,0.068721736,,,#808080
USP34,-0.020487444,0.85368798,0.068700834,,,#808080
STX7,0.008085522,0.853788559,0.068649669,,,#808080
PLP2,-0.009107862,0.854234763,0.068422759,,,#808080
HINT1,0.068473328,0.854434854,0.068321045,,,#808080
ATP5PF,-0.024696147,0.854452213,0.068312221,,,#808080
RNF144B,-0.024727279,0.854542621,0.068266271,,,#808080
WBP2,-0.01541915,0.854848973,0.068110606,,,#808080
POLR1B,-0.013355586,0.855028674,0.068019321,,,#808080
PNISR,-0.015942315,0.855134954,0.067965341,,,#808080
NAP1L2,-0.026417727,0.855427942,0.067816568,,,#808080
MAEA,-0.000301385,0.855453269,0.06780371,,,#808080
RPL36,0.057231053,0.855864054,0.067595213,,,#808080
TAGLN,-0.014516991,0.855920594,0.067566524,,,#808080
GJB2,0.010239089,0.856198762,0.067425404,,,#808080
CYTH3,-0.038544614,0.856497613,0.067273843,,,#808080
RASIP1,-0.019690117,0.85663006,0.06720669,,,#808080
H2AC13,-0.031972002,0.856762812,0.067139392,,,#808080
RNF125,-0.035565393,0.856788882,0.067126178,,,#808080
HACD4,0.014000694,0.857243471,0.066895814,,,#808080
TES,-0.016459498,0.857442089,0.066795202,,,#808080
DSG1,0.003279833,0.857587618,0.066721498,,,#808080
MMP2,-0.00897128,0.857709642,0.066659708,,,#808080
PDXDC1,-0.051750812,0.857727822,0.066650503,,,#808080
HSPD1,-0.047228185,0.857825459,0.066601069,,,#808080
PAG1,-0.007075619,0.857846728,0.066590301,,,#808080
METTL21C,0.013406435,0.857904813,0.066560896,,,#808080
ZBTB21,0.001408581,0.858307473,0.066357106,,,#808080
VAT1L,-0.014788242,0.858408017,0.066306235,,,#808080
PMPCB,-0.03570287,0.858482216,0.066268697,,,#808080
MIF,-0.000168788,0.85877026,0.066123004,,,#808080
PPT1,0.012535785,0.858783485,0.066116316,,,#808080
CRH,-0.027292811,0.858913124,0.066050761,,,#808080
IPO8,-0.034873453,0.858976805,0.066018563,,,#808080
SPARCL1,0.004281832,0.85925053,0.065880192,,,#808080
KNSTRN,-0.030873133,0.859557315,0.06572516,,,#808080
CSNKA2IP,-0.039096285,0.859601839,0.065702664,,,#808080
PTMS,0.135672923,0.859728617,0.065638617,,,#808080
ALDH5A1,0.021253786,0.859867793,0.065568317,,,#808080
DDX39B,4.26171E-05,0.860537818,0.065230039,,,#808080
RICTOR,-0.03733901,0.860887321,0.065053688,,,#808080
ACSL1,-0.008879731,0.860965795,0.065014102,,,#808080
MKKS,0.000580729,0.860968898,0.065012537,,,#808080
CTDSP2,0.016523607,0.861359197,0.064815705,,,#808080
CYB5R3,0.004637505,0.861578876,0.064704958,,,#808080
TIAL1,0.017832859,0.861757826,0.064614764,,,#808080
TFAM,0.001007621,0.861760358,0.064613488,,,#808080
STIM1,0.012993231,0.861992335,0.064496596,,,#808080
GLIPR1L1,-0.014673053,0.862130113,0.064427185,,,#808080
EIF3H,0.028064852,0.862145662,0.064419353,,,#808080
IL6R,-0.004394729,0.862218659,0.064382583,,,#808080
RAN,0.014976352,0.862315519,0.064333798,,,#808080
CEMIP2,-0.021922461,0.862649381,0.064165685,,,#808080
ATAD2,-0.008633414,0.862721392,0.064129433,,,#808080
PLPP3,0.031834019,0.8628529,0.064063237,,,#808080
CRIP1,0.033008703,0.862978633,0.063999957,,,#808080
UBA3,-0.00497763,0.863062656,0.063957675,,,#808080
TMEM106C,0.003987024,0.863237731,0.063869585,,,#808080
AKAP1,-0.033383668,0.863250713,0.063863054,,,#808080
REXO1,-0.0307463,0.863778368,0.063597676,,,#808080
NAXE,-0.020677346,0.863809094,0.063582228,,,#808080
F7,-0.006566581,0.863976785,0.063497927,,,#808080
EPAS1,-0.028588779,0.864577624,0.063196009,,,#808080
BCL2L1,3.01138E-05,0.864910472,0.063028845,,,#808080
PRRG3,-0.02285797,0.865081739,0.062942856,,,#808080
FGFR2,-0.00245443,0.865124927,0.062921174,,,#808080
PPP1R2B,-0.019316016,0.865469452,0.062748257,,,#808080
FXYD5,0.012809852,0.865695231,0.062634975,,,#808080
ID3,0.01554502,0.865875365,0.062544616,,,#808080
NUP54,0.0419558,0.865949268,0.06250755,,,#808080
QPRT,0.041676511,0.866086635,0.062438663,,,#808080
ZNF544,-0.072025267,0.866316686,0.062323321,,,#808080
NSMCE4A,-0.026436345,0.866354939,0.062304144,,,#808080
ARMCX6,-0.013527689,0.866426061,0.062268493,,,#808080
AK4,0.01457206,0.866457422,0.062252774,,,#808080
PSMB8,0.004949607,0.866491297,0.062235795,,,#808080
NKX1-2,-0.081281097,0.866566894,0.062197907,,,#808080
EQTN,-0.027053324,0.867040314,0.061960709,,,#808080
PCCA,-0.004433398,0.867486134,0.061737459,,,#808080
RAET1L,-0.022754947,0.867494184,0.061733428,,,#808080
OR2T3,-0.008520634,0.86790026,0.061530181,,,#808080
UVSSA,0.004653803,0.867905072,0.061527774,,,#808080
GUCY2C,-0.04538815,0.868077278,0.061441611,,,#808080
RIOX2,-0.016886007,0.868154824,0.061402817,,,#808080
PIGA,-0.037820445,0.868197781,0.061381329,,,#808080
ELL2,0.00178135,0.868735874,0.061112244,,,#808080
RBMS2,-0.025160254,0.868837253,0.061061566,,,#808080
STMP1,-0.055910538,0.869010806,0.060974823,,,#808080
NCSTN,-0.022645179,0.869140682,0.060909922,,,#808080
TRNAU1AP,-0.088161105,0.869145127,0.0609077,,,#808080
MYO9A,0.000759947,0.86915384,0.060903347,,,#808080
ELOVL5,-0.007019923,0.869271213,0.060844703,,,#808080
GGA3,-0.015087043,0.869329172,0.060815746,,,#808080
RBM23,0.019602342,0.86959616,0.060682387,,,#808080
BEST1,0.006911716,0.869628979,0.060665996,,,#808080
SH3YL1,0.021164851,0.869669351,0.060645835,,,#808080
SMAD7,0.005521348,0.86993414,0.060513625,,,#808080
OAZ1,-0.00123419,0.870297779,0.060332125,,,#808080
CHMP7,0.0111387,0.870583715,0.060189461,,,#808080
OR4F6,0.010054632,0.870854827,0.060054237,,,#808080
EIF4E3,0.017209879,0.87097416,0.05999473,,,#808080
MARCHF3,0.002479399,0.871220709,0.05987181,,,#808080
C6orf120,0.004380158,0.871310209,0.059827197,,,#808080
TOB2,0.004781816,0.871312174,0.059826218,,,#808080
SNF8,-0.04906784,0.871527473,0.059718918,,,#808080
DUSP3,-0.037249428,0.871781494,0.059592354,,,#808080
ZNF675,-0.026571723,0.871834898,0.059565751,,,#808080
UGT2B7,0.070178655,0.871838935,0.05956374,,,#808080
RUNX3,0.012563861,0.871926614,0.059520066,,,#808080
SPOPL,0.023596267,0.87204087,0.05946316,,,#808080
BAAT,0.033652319,0.872046796,0.059460209,,,#808080
RPA4,0.008679149,0.872098406,0.059434507,,,#808080
TMED5,0.01952295,0.872167671,0.059400016,,,#808080
PI4K2B,-0.031447843,0.872380702,0.05929395,,,#808080
SPCS1,-0.00995739,0.872525879,0.059221683,,,#808080
RSKR,-0.015447549,0.87288497,0.059042985,,,#808080
CTSV,0.000966419,0.872958933,0.059006187,,,#808080
IFNL1,-0.014940446,0.873242731,0.058865021,,,#808080
CCL2,-0.016098604,0.873547972,0.05871324,,,#808080
ABCC9,0.006878361,0.873549934,0.058712265,,,#808080
TYW1,-0.035454553,0.873707572,0.058633901,,,#808080
BNIP1,-0.040851363,0.87375304,0.0586113,,,#808080
CXorf51B,-0.007811297,0.873807419,0.058584272,,,#808080
ZNF813,-0.035956809,0.87392082,0.058527914,,,#808080
CSKMT,0.02265821,0.874082473,0.058447588,,,#808080
TUT4,0.001490472,0.874179736,0.058399265,,,#808080
SUPT6H,-0.026162522,0.874271584,0.058353637,,,#808080
CD163,-0.034302525,0.874340507,0.058319401,,,#808080
HELB,-0.010533826,0.874536063,0.058222277,,,#808080
EIF5A,-0.016068567,0.874577819,0.058201541,,,#808080
PPIF,-0.005639323,0.874610061,0.058185531,,,#808080
TMEM44,-0.019648172,0.874671572,0.058154988,,,#808080
ESR1,0.016478916,0.874752453,0.058114831,,,#808080
TM4SF1,-0.023607117,0.875239537,0.057873072,,,#808080
PTPN11,0.009375386,0.875379364,0.057803695,,,#808080
METRNL,0.023743828,0.875601642,0.057693433,,,#808080
RPS9,-0.003531494,0.875832165,0.057579109,,,#808080
RNF167,0.003151829,0.87619226,0.057400587,,,#808080
PRDX5,0.002143115,0.876390191,0.057302492,,,#808080
FBXW4,-0.021954934,0.876589015,0.057203976,,,#808080
COL4A2,0.025190733,0.876781954,0.057108398,,,#808080
MTMR3,-0.060994507,0.877235446,0.056883828,,,#808080
SSX5,-0.069717598,0.877312242,0.056845811,,,#808080
G6PC2,0.008678375,0.87748461,0.056760492,,,#808080
DCAF8,0.006214859,0.877491538,0.056757063,,,#808080
TIMP2,0.001780873,0.877516208,0.056744853,,,#808080
DEXI,0.009038159,0.877685956,0.056660851,,,#808080
AP3S1,-0.045488487,0.8777547,0.056626836,,,#808080
FXR2,-0.01651826,0.877884173,0.05656278,,,#808080
MYO1E,-0.035051507,0.877897171,0.056556351,,,#808080
BARHL2,-0.013183239,0.878052049,0.056479739,,,#808080
CCDC6,-0.022703979,0.878108705,0.056451718,,,#808080
SMAD2,-0.023906012,0.878238904,0.056387329,,,#808080
CANT1,-0.023699873,0.878418165,0.056298692,,,#808080
MRPS5,-0.004084067,0.878802258,0.056108836,,,#808080
IFITM3,0.049192195,0.878891368,0.056064801,,,#808080
C1QL4,0.006474283,0.879041118,0.05599081,,,#808080
LIN7C,0.002083438,0.87922189,0.055901508,,,#808080
CRABP2,-0.011511108,0.879321277,0.055852418,,,#808080
RNASE3,-0.034694439,0.879425923,0.055800737,,,#808080
PET117,-0.029676915,0.879632457,0.055698754,,,#808080
HSD17B11,-0.0073886,0.879632748,0.055698611,,,#808080
ARVCF,0.014240841,0.879654523,0.05568786,,,#808080
ALPG,0.030405808,0.879980566,0.055526919,,,#808080
MRPL30,-0.007009087,0.87999262,0.05552097,,,#808080
POLR1E,0.014782056,0.880119953,0.055458133,,,#808080
LAIR1,0.012850809,0.880191807,0.055422678,,,#808080
RPL15,0.012611574,0.880262108,0.055387993,,,#808080
SGK2,-0.016771503,0.880366105,0.055336686,,,#808080
SEC24B,0.024950856,0.880404358,0.055317816,,,#808080
USO1,-0.050909582,0.880503212,0.055269055,,,#808080
CTNNB1,0.032224204,0.880576668,0.055232826,,,#808080
AUH,-0.013849319,0.880853415,0.055096358,,,#808080
TMEM219,-0.000718705,0.88099817,0.055024994,,,#808080
STX19,0.02123973,0.881013103,0.055017632,,,#808080
LRTM1,0.001312791,0.881102753,0.054973442,,,#808080
DRAM1,-0.029959887,0.881307992,0.054872292,,,#808080
CCR5,-0.053263751,0.881330884,0.054861011,,,#808080
TERF2IP,-0.017586738,0.881450617,0.054802014,,,#808080
SCP2,0.011194289,0.881627793,0.054714727,,,#808080
RPSA,-0.000549525,0.881684982,0.054686557,,,#808080
KLF3,0.00634293,0.882020078,0.054521529,,,#808080
LYSMD2,-0.021762215,0.882032456,0.054515434,,,#808080
HGSNAT,-0.031141867,0.882099386,0.05448248,,,#808080
AIG1,0.00309655,0.882163547,0.054450892,,,#808080
IL1RL1,-0.021572291,0.88240186,0.054333585,,,#808080
MMP20,0.014380034,0.882871193,0.054102653,,,#808080
NME3,0.010928627,0.883172743,0.053954343,,,#808080
EPG5,0.016466899,0.883236245,0.053923117,,,#808080
ATXN3,-0.036540808,0.883351886,0.053866259,,,#808080
RNASE2,-0.028953107,0.883403428,0.05384092,,,#808080
RHOC,0.004737806,0.883415767,0.053834854,,,#808080
KIAA1328,-0.01174355,0.883431899,0.053826923,,,#808080
HSD11B2,-0.020517176,0.883434072,0.053825855,,,#808080
PPM1H,-0.022400312,0.883647059,0.053721163,,,#808080
CCNT1,0.010002924,0.883818541,0.053636892,,,#808080
SOD1,0.036715108,0.884077912,0.05350946,,,#808080
CYB5A,0.035388444,0.884245411,0.053427185,,,#808080
FXYD1,-0.016507423,0.884473385,0.053315231,,,#808080
CES2,0.009814826,0.884563552,0.053270959,,,#808080
YWHAZ,0.010268598,0.884713993,0.053197104,,,#808080
SLC31A1,0.008668331,0.884838893,0.053135796,,,#808080
AKIP1,0.008502816,0.884921672,0.053095169,,,#808080
FAM86B1,0.010915814,0.884923742,0.053094153,,,#808080
ECRG4,-0.01905955,0.885005983,0.053053793,,,#808080
DHCR24,0.042831866,0.885027437,0.053043265,,,#808080
PALM2AKAP2,0.004327286,0.885090556,0.053012293,,,#808080
CHST7,-0.01630928,0.885115557,0.053000026,,,#808080
ZDHHC12,0.004842589,0.885175185,0.052970769,,,#808080
LILRA5,-0.014205701,0.885264776,0.052926815,,,#808080
HLTF,-0.039348326,0.885397417,0.05286175,,,#808080
ASDURF,-0.033036268,0.885775096,0.052676534,,,#808080
ZDBF2,0.017958064,0.885824431,0.052652346,,,#808080
ZNF793,-0.018161137,0.885993097,0.052569662,,,#808080
ANO9,0.026705679,0.886233536,0.05245182,,,#808080
TNFRSF14,-0.024576299,0.886251687,0.052442925,,,#808080
MAGT1,0.001934084,0.886315349,0.05241173,,,#808080
MRPL23,-0.015288745,0.886328524,0.052405274,,,#808080
ATP6V1G1,0.004257113,0.886462281,0.052339739,,,#808080
PRR16,0.006464954,0.88646961,0.052336148,,,#808080
GUSB,0.006770713,0.886539127,0.052302092,,,#808080
MRPL20,-0.01181428,0.886563014,0.052290391,,,#808080
XRCC5,0.000352853,0.88660264,0.05227098,,,#808080
LNPEP,0.014012553,0.886604735,0.052269954,,,#808080
GOLM2,-0.033659516,0.886750507,0.052198554,,,#808080
U2SURP,-0.002323946,0.886762297,0.05219278,,,#808080
CDK12,0.001282067,0.886952053,0.052099857,,,#808080
SCARA3,0.000568432,0.888070866,0.051552377,,,#808080
BCAR1,0.017207103,0.888071469,0.051552082,,,#808080
ABHD2,0.000445781,0.888085326,0.051545306,,,#808080
TTPAL,-0.061267543,0.888116267,0.051530175,,,#808080
SLC25A46,-0.020467535,0.888162507,0.051507564,,,#808080
PPA1,-0.004336976,0.888177814,0.051500079,,,#808080
TIMM17A,-0.027211873,0.888324209,0.051428502,,,#808080
ECHS1,-0.032085775,0.888494556,0.051345229,,,#808080
TNRC6A,-0.046309592,0.888539314,0.051323352,,,#808080
SYNE1,0.025430071,0.888541572,0.051322248,,,#808080
NANOGNB,-0.017609516,0.888770079,0.051210574,,,#808080
RHOV,-0.030232719,0.888865854,0.051163777,,,#808080
RTL8C,0.00709809,0.888939087,0.051127997,,,#808080
M1AP,-0.037646483,0.888959122,0.051118209,,,#808080
NAA20,0.004926013,0.889040395,0.051078506,,,#808080
TAF4,-0.034329434,0.889141585,0.051029077,,,#808080
MRPS6,0.007546799,0.889166505,0.051016906,,,#808080
ITGAX,0.004469533,0.889210455,0.050995439,,,#808080
ZNF765,0.010437878,0.889251429,0.050975428,,,#808080
PIK3R1,-0.038904703,0.889483148,0.050862276,,,#808080
GAS6,0.000651177,0.889663631,0.050774163,,,#808080
RMDN1,0.009060975,0.889668653,0.050771711,,,#808080
HMG20B,-0.012054536,0.890005278,0.050607418,,,#808080
NUCKS1,-0.00580877,0.890496367,0.050367848,,,#808080
OR5T3,0.017094928,0.890513096,0.050359689,,,#808080
ZNF764,-0.0166363,0.890714536,0.05026146,,,#808080
MMS22L,0.009361132,0.890819159,0.050210451,,,#808080
TNFRSF10B,-0.013497383,0.891092494,0.050077215,,,#808080
OST4,0.009214426,0.891406109,0.049924394,,,#808080
COL19A1,-0.012213436,0.891443098,0.049906373,,,#808080
